2.248282E-07	5.516804E-07	4.93631E-07	6.75976E-07	1.0951379E-06	1.4680559E-06	2.1307594E-06	3.0699875E-06	4.8381853E-06	6.898661E-06	1.0252563E-05	1.6599417E-05	2.8821583E-05	4.7038688E-05	8.403773E-05	0.00015162883	0.00029324705	0.0007243192	0.0019460116	0.005436341	0.021724448	0.21140498	3.6146655	4195.473	15901.262	3316.827	5.605734	0.10721622	0.019689953	0.0038410805	0.00131641	0.0005011033	0.00019737144	0.00010071319	5.3628934E-05	2.6949974E-05	1.6064832E-05	9.921874E-06	6.1697674E-06	3.9836746E-06	2.6935477E-06	1.7633142E-06	1.2448874E-06	9.0266644E-07	6.252835E-07	5.235477E-07	3.633315E-07	2.783833E-07	2.2025155E-07	1.6573857E-07	1.5324417E-07	1.1545594E-07	1.17093464E-07	2.789023E-06	1.1741002E-06	5.100636E-08	1.1851657E-07	6.254204E-08	2.8504516E-08	3.4331542E-08	6.05891E-08	5.0387737E-08	3.3491833E-08	5.1742283E-08	4.5699576E-08	2.9512746E-08	2.9063722E-08	3.648593E-08	1.106465E-08	2.141096E-08	4.568723E-08	4.8311927E-07	1.4825002E-06	4.5422468E-08	3.9261245E-08	3.017317E-08	9.018992E-09	5.3745848E-09	9.857452E-08	3.8899614E-08	2.5998107E-08	4.3221686E-08	4.9235517E-08	5.062225E-08	3.299497E-08	4.1435345E-07	2.1877253E-07	3.342968E-08	7.425707E-08	8.8455735E-08	2.1645786E-08	2.8107573E-08	5.035746E-08	5.510155E-08	3.930145E-08	5.5148252E-08	3.7912343E-07	8.969664E-08	3.0692338E-08	6.6658444E-08	8.9901185E-08	7.971972E-08	6.5410156E-08	5.3891608E-08	6.2260455E-08	2.4636674E-07	4.4693948E-08	8.636602E-08	5.8041937E-08	9.913153E-08	3.860886E-08	1.3227341E-07	2.3599961E-07	1.8997311E-07	9.115082E-08	9.460471E-08	6.0483316E-08	8.3507054E-08	9.083865E-08	1.8331927E-07	1.7681612E-07	4.040953E-08	6.4782704E-08	1.2858865E-07	3.6612334E-08	1.4203054E-07	7.457443E-08	6.931909E-08	
1.3414851E-06	1.1163157E-06	1.5393407E-06	1.7379189E-06	1.9516574E-06	2.5477575E-06	3.466256E-06	4.3431737E-06	5.8905266E-06	8.480066E-06	1.1909293E-05	1.8712399E-05	3.096411E-05	4.9968654E-05	8.723418E-05	0.00015543005	0.0002969321	0.0007361905	0.0019575972	0.005435746	0.021785302	0.21149516	3.6146793	4195.4814	15901.26	3316.8354	5.6056085	0.10715525	0.019666377	0.003846934	0.0013069604	0.0005000349	0.00019659569	9.992463E-05	5.3115433E-05	2.6509875E-05	1.6106771E-05	9.452553E-06	6.145891E-06	3.9353486E-06	2.5295178E-06	1.7969318E-06	1.1697496E-06	8.690296E-07	6.1948884E-07	4.4420494E-07	4.0301828E-07	2.5152391E-07	1.908594E-07	1.58994E-07	1.5107548E-07	1.0237203E-07	9.8907876E-08	3.1264676E-06	1.1283762E-06	6.323438E-08	9.159762E-08	6.646425E-08	2.5538185E-08	3.5545916E-08	6.348346E-08	5.1003997E-08	3.6227654E-08	4.1171308E-08	4.0960337E-08	3.2662104E-08	3.057494E-08	3.384043E-08	1.1502332E-08	1.8283762E-08	3.7375422E-08	4.969114E-07	1.4280446E-06	4.4769287E-08	4.5096968E-08	2.5590067E-08	8.879285E-09	7.4462063E-09	8.0519214E-08	3.291868E-08	2.585826E-08	4.2885713E-08	4.9058507E-08	6.3118314E-08	3.6750833E-08	4.382726E-07	2.4746026E-07	3.749287E-08	6.17748E-08	7.512604E-08	3.0638297E-08	2.7769287E-08	4.4763958E-08	4.5649436E-08	3.5162874E-08	7.570454E-08	3.5593987E-07	1.0232012E-07	3.3924703E-08	5.4472924E-08	8.712395E-08	7.845483E-08	6.4600634E-08	4.4588646E-08	6.406474E-08	2.5583918E-07	5.3463435E-08	9.75844E-08	5.424942E-08	8.769507E-08	4.296439E-08	1.338436E-07	2.7563763E-07	1.8587532E-07	8.868766E-08	1.0113093E-07	7.0483146E-08	8.4259796E-08	8.509124E-08	1.7342963E-07	1.3270089E-07	3.395006E-08	6.144314E-08	9.6690925E-08	4.1121535E-08	1.4714975E-07	7.15883E-08	5.8625474E-08	
1.7573072E-06	1.8010867E-06	2.316887E-06	2.3938483E-06	2.8444176E-06	3.4050815E-06	4.1432754E-06	5.3471204E-06	6.95784E-06	9.43504E-06	1.400715E-05	1.8583223E-05	3.3976114E-05	5.178409E-05	8.958946E-05	0.00015849355	0.00030150573	0.0007376084	0.0019718215	0.0054510823	0.021787753	0.2115318	3.6151967	4195.4873	15901.268	3316.8452	5.6056223	0.10708214	0.019653972	0.0038386583	0.0013103334	0.000496816	0.00019504743	9.948122E-05	5.251597E-05	2.6473997E-05	1.5705466E-05	9.512021E-06	5.9423965E-06	3.8733697E-06	2.5354566E-06	1.673205E-06	1.1871673E-06	8.113358E-07	6.2915353E-07	4.2169785E-07	3.5858054E-07	2.3436387E-07	1.7568641E-07	1.6280525E-07	1.1389813E-07	1.1921159E-07	1.1147071E-07	3.7032178E-06	1.1138264E-06	7.913028E-08	3.5852832E-08	6.3892706E-08	3.8365467E-08	3.8332622E-08	7.07222E-08	5.4599546E-08	3.4044366E-08	2.1463043E-08	3.3477157E-08	3.5077797E-08	3.5657486E-08	2.599513E-08	1.4403737E-08	1.1371329E-08	1.8051173E-08	5.270801E-07	1.3297473E-06	3.9282938E-08	6.216836E-08	1.8679968E-08	9.1988355E-09	9.386454E-09	3.9146546E-08	1.4788555E-08	2.5413659E-08	4.0767496E-08	4.5249994E-08	8.496077E-08	4.1075825E-08	5.1835934E-07	3.2729525E-07	4.5243535E-08	3.4862225E-08	4.567845E-08	5.5437884E-08	2.9870584E-08	3.2647446E-08	3.0894153E-08	3.09083E-08	1.2648583E-07	3.1278867E-07	1.3629433E-07	3.7868865E-08	2.9426372E-08	7.298195E-08	6.08623E-08	6.4987056E-08	2.7793353E-08	7.535599E-08	2.7134834E-07	7.470196E-08	1.2096923E-07	4.587623E-08	6.270066E-08	5.602124E-08	1.2690396E-07	3.5327542E-07	1.7708825E-07	9.2086886E-08	1.1072065E-07	9.5920655E-08	7.8513594E-08	7.5859894E-08	1.523907E-07	3.7008295E-08	2.2824162E-08	5.9293264E-08	3.030982E-08	5.3810336E-08	1.9682676E-07	8.07768E-08	3.73168E-08	
1.5594795E-06	1.9469392E-06	1.8972923E-06	2.2264057E-06	2.5445163E-06	3.2054863E-06	3.871952E-06	5.035676E-06	7.016389E-06	9.170008E-06	1.296853E-05	1.9310863E-05	3.243541E-05	5.1813964E-05	8.864418E-05	0.00015800403	0.00029903793	0.0007407635	0.0019614678	0.0054542357	0.021789892	0.21149328	3.615377	4195.474	15901.241	3316.8318	5.6055202	0.107043654	0.01967974	0.0038345333	0.0013067022	0.0004998068	0.00019480508	9.9767436E-05	5.2698408E-05	2.6434103E-05	1.5498563E-05	9.812785E-06	5.9421313E-06	3.8227354E-06	2.5590607E-06	1.6243955E-06	1.2247312E-06	8.325366E-07	6.01393E-07	4.5922258E-07	3.6812474E-07	2.45409E-07	2.2395159E-07	1.526031E-07	1.3764588E-07	9.436885E-08	4.145957E-08	2.830632E-06	1.0078355E-06	5.90288E-08	1.3281054E-07	6.070593E-08	2.2309125E-08	2.9594306E-08	6.0633994E-08	4.9679528E-08	2.9252776E-08	5.8448087E-08	4.4378634E-08	2.9426012E-08	2.8748895E-08	3.7874553E-08	1.1615202E-08	2.207006E-08	5.1762367E-08	4.810138E-07	1.514993E-06	4.5234795E-08	3.741411E-08	3.166522E-08	9.312539E-09	4.9879847E-09	1.0922407E-07	4.329983E-08	2.6588562E-08	4.3215245E-08	5.0206264E-08	4.4314397E-08	3.0982356E-08	3.9395655E-07	2.0146923E-07	3.0988122E-08	8.258507E-08	9.6729174E-08	1.595807E-08	2.8405964E-08	5.2682196E-08	6.0179744E-08	4.043361E-08	4.328056E-08	3.923187E-07	8.279924E-08	2.7738833E-08	7.474886E-08	9.035681E-08	8.234303E-08	6.634218E-08	5.9507176E-08	6.0781105E-08	2.392077E-07	3.9507114E-08	8.030827E-08	6.034959E-08	1.0633506E-07	3.5943806E-08	1.3085972E-07	2.0952872E-07	1.9130572E-07	9.3208925E-08	9.474079E-08	5.285219E-08	8.139022E-08	9.3597E-08	1.8955433E-07	2.0973567E-07	4.3119815E-08	6.469589E-08	1.5097893E-07	3.526112E-08	1.343638E-07	7.523572E-08	7.529602E-08	
9.279519E-07	9.769734E-07	9.510055E-07	1.2459358E-06	1.725904E-06	2.148081E-06	2.7292863E-06	4.0564746E-06	5.264914E-06	7.852555E-06	1.1142354E-05	1.8108341E-05	2.962439E-05	4.9736063E-05	8.557826E-05	0.000153781	0.00029552757	0.00072975806	0.0019507643	0.005444048	0.02175986	0.21147195	3.6145017	4195.4834	15901.27	3316.8376	5.605941	0.10706499	0.019711038	0.0038309528	0.0013156212	0.00050004246	0.00019562633	0.00010071327	5.3294196E-05	2.6612663E-05	1.5908176E-05	9.856428E-06	6.0641514E-06	3.9175916E-06	2.595482E-06	1.8254251E-06	1.1717574E-06	8.5784353E-07	6.2585707E-07	5.174376E-07	3.152188E-07	2.698843E-07	1.9945621E-07	1.463173E-07	1.5645486E-07	1.08599274E-07	1.3738506E-07	3.3147405E-06	1.1924545E-06	6.9545244E-08	6.363536E-08	6.5787724E-08	3.0966522E-08	3.620657E-08	6.33174E-08	5.2424678E-08	3.5672343E-08	3.1241218E-08	3.785254E-08	3.1483268E-08	3.3596667E-08	2.9046967E-08	1.25235475E-08	1.5699154E-08	2.606757E-08	5.127778E-07	1.3764472E-06	4.3673516E-08	5.2017004E-08	2.1693033E-08	8.323225E-09	8.0547E-09	6.3081586E-08	2.434012E-08	2.5964482E-08	4.193279E-08	4.7180293E-08	7.4005825E-08	3.9857202E-08	4.7203295E-07	2.8286547E-07	4.138656E-08	4.902585E-08	6.064619E-08	4.1446896E-08	2.793267E-08	3.961907E-08	3.734761E-08	3.2379155E-08	9.9206474E-08	3.3330898E-07	1.1639594E-07	3.7094836E-08	4.2256335E-08	8.17039E-08	7.21552E-08	6.434628E-08	3.6267537E-08	6.882317E-08	2.651601E-07	6.3225855E-08	1.0811274E-07	4.9961972E-08	7.632503E-08	4.8510913E-08	1.3345993E-07	3.149463E-07	1.8183881E-07	8.888019E-08	1.0562489E-07	8.2220105E-08	8.239553E-08	8.0042156E-08	1.6249332E-07	8.58887E-08	2.8219633E-08	5.9541623E-08	6.339333E-08	4.6402064E-08	1.6596464E-07	7.436361E-08	4.819464E-08	
7.300269E-08	1.9389256E-07	3.151214E-07	5.335523E-07	7.4408933E-07	1.2032467E-06	1.9752003E-06	2.6598718E-06	4.4618932E-06	6.5374024E-06	1.04257415E-05	1.498251E-05	2.8807528E-05	4.7488567E-05	8.210253E-05	0.00015092499	0.00029068263	0.0007267122	0.0019386761	0.0054325443	0.021717524	0.21141165	3.614341	4195.4805	15901.279	3316.8342	5.606197	0.10708979	0.019715844	0.003844803	0.0013134181	0.0005017909	0.00019841948	0.00010093056	5.352737E-05	2.7032085E-05	1.6364758E-05	9.678207E-06	6.3002835E-06	3.9804117E-06	2.6877224E-06	1.8351437E-06	1.2197567E-06	8.870733E-07	6.506906E-07	5.2676353E-07	3.406955E-07	2.7470782E-07	1.904907E-07	1.8298576E-07	1.2961587E-07	1.3492831E-07	1.8685165E-07	3.3091892E-06	1.2706437E-06	6.66374E-08	5.2523117E-08	6.579466E-08	3.4794702E-08	4.1118255E-08	6.3933705E-08	5.7838616E-08	3.2877043E-08	2.7988243E-08	3.6078383E-08	3.2581703E-08	3.5505067E-08	2.6597172E-08	1.316396E-08	1.3961888E-08	2.3137922E-08	5.1497847E-07	1.3599025E-06	4.064317E-08	5.5027314E-08	2.0477701E-08	9.250481E-09	9.009564E-09	5.0544273E-08	2.1412573E-08	2.5484667E-08	4.219591E-08	4.699481E-08	7.745787E-08	3.9599836E-08	4.956625E-07	3.0133214E-07	4.2448274E-08	4.3237407E-08	5.5137033E-08	4.6802043E-08	2.9405578E-08	3.7430233E-08	3.587854E-08	3.3015695E-08	1.0967302E-07	3.2666958E-07	1.2507401E-07	3.7323595E-08	3.7335994E-08	7.846194E-08	6.712988E-08	6.467436E-08	3.2710577E-08	7.132954E-08	2.6849955E-07	6.7618984E-08	1.1273602E-07	4.8249646E-08	7.037076E-08	5.116537E-08	1.3074856E-07	3.297654E-07	1.8045039E-07	9.004297E-08	1.05157355E-07	8.8337345E-08	8.200902E-08	7.803244E-08	1.5946253E-07	6.4564894E-08	2.7404637E-08	6.136183E-08	5.0414258E-08	4.8814385E-08	1.8058319E-07	8.028526E-08	4.4913648E-08	
1.9116949E-07	2.116363E-07	4.2001452E-07	5.634506E-07	8.684705E-07	1.2804146E-06	1.9723375E-06	2.9386651E-06	4.309449E-06	6.701396E-06	1.0264592E-05	1.5802045E-05	2.8097673E-05	4.837653E-05	8.223673E-05	0.00015076832	0.00029215319	0.0007237756	0.0019462737	0.005419091	0.021749051	0.21132883	3.6149402	4195.468	15901.259	3316.8232	5.6060243	0.10707053	0.019702254	0.0038501017	0.0013153751	0.00050162023	0.00019729456	0.00010121522	5.355953E-05	2.6926853E-05	1.6297688E-05	9.799815E-06	6.23366E-06	4.0671803E-06	2.6317853E-06	1.7188315E-06	1.3193608E-06	8.874488E-07	6.5515763E-07	4.588586E-07	4.2845383E-07	2.767572E-07	2.2112211E-07	1.7916804E-07	1.5067795E-07	1.0563879E-07	1.1908356E-07	2.6092828E-06	1.1216777E-06	5.667293E-08	1.3805494E-07	6.318548E-08	1.8197522E-08	3.7189864E-08	5.7834043E-08	5.25263E-08	2.8410325E-08	6.009457E-08	4.793605E-08	2.6236503E-08	2.9746309E-08	3.8571304E-08	1.1586299E-08	2.2703412E-08	5.3392107E-08	4.801122E-07	1.5233196E-06	4.7160288E-08	3.579011E-08	3.2969794E-08	9.296653E-09	4.5219872E-09	1.14242106E-07	4.4243215E-08	2.5566013E-08	4.379297E-08	4.970342E-08	4.2977295E-08	3.0835377E-08	3.8552977E-07	1.9719657E-07	3.0344538E-08	8.449279E-08	9.825991E-08	1.5161296E-08	2.766949E-08	5.3161518E-08	6.1242694E-08	4.024003E-08	4.1141078E-08	3.9480142E-07	8.14864E-08	2.7076373E-08	7.548597E-08	8.9749356E-08	8.096104E-08	6.574405E-08	6.15206E-08	6.1158836E-08	2.3796676E-07	3.8006185E-08	7.844714E-08	6.06601E-08	1.07518375E-07	3.51908E-08	1.298937E-07	2.0364045E-07	1.9145111E-07	9.3693174E-08	9.574215E-08	5.1965348E-08	8.047074E-08	9.575642E-08	1.9232E-07	2.1622081E-07	4.3327717E-08	6.4230264E-08	1.5662135E-07	3.515382E-08	1.3329687E-07	7.1238496E-08	7.7645936E-08	
8.654177E-07	9.5259986E-07	1.3682771E-06	1.4711843E-06	1.7239349E-06	2.2700722E-06	2.9172782E-06	4.2301467E-06	5.6167282E-06	8.082386E-06	1.1253462E-05	1.8442384E-05	2.932863E-05	5.1575913E-05	8.498134E-05	0.00015414027	0.00029602004	0.00073322543	0.0019554435	0.0054394696	0.02174345	0.21148399	3.614764	4195.4844	15901.275	3316.84	5.605941	0.10708223	0.019677904	0.003848863	0.001307882	0.0005027719	0.00019495946	0.000100811274	5.3216507E-05	2.6523247E-05	1.5803802E-05	9.949146E-06	6.0563148E-06	3.929347E-06	2.6145508E-06	1.7592881E-06	1.2049718E-06	8.4576556E-07	6.486183E-07	4.5764935E-07	3.8016296E-07	2.1865564E-07	2.239562E-07	1.3140435E-07	1.5637958E-07	1.1903636E-07	1.4645227E-07	3.5245032E-06	1.1902582E-06	7.2430765E-08	4.313081E-08	6.604335E-08	3.820862E-08	4.02748E-08	6.3439884E-08	5.698809E-08	3.4712333E-08	2.6070989E-08	3.1363758E-08	3.4178644E-08	3.585916E-08	2.6350296E-08	1.3655453E-08	1.2641064E-08	1.8954132E-08	5.2989003E-07	1.3307372E-06	4.3411145E-08	5.9071944E-08	1.9401469E-08	8.476207E-09	1.0354706E-08	4.4461547E-08	1.7985032E-08	2.5584935E-08	4.083137E-08	4.5801976E-08	8.30999E-08	4.1780215E-08	5.0594963E-07	3.163667E-07	4.4644292E-08	3.90537E-08	4.9214957E-08	5.084174E-08	2.8593947E-08	3.4915416E-08	3.1813748E-08	3.0853187E-08	1.1990853E-07	3.1752052E-07	1.3179958E-07	3.8123137E-08	3.275358E-08	7.5946005E-08	6.426065E-08	6.4500696E-08	2.991613E-08	7.365028E-08	2.7029887E-07	7.204503E-08	1.17358276E-07	4.6216062E-08	6.568466E-08	5.3338198E-08	1.2862942E-07	3.4301138E-07	1.7739669E-07	9.091621E-08	1.10825006E-07	9.2929916E-08	8.0110716E-08	7.7094015E-08	1.5534286E-07	4.9771312E-08	2.3519403E-08	5.8613026E-08	3.871869E-08	5.1096713E-08	1.81439E-07	7.854879E-08	3.96156E-08	
1.9016076E-06	1.7893286E-06	2.0021137E-06	2.2655604E-06	2.7418012E-06	3.2469134E-06	3.966629E-06	5.1363368E-06	7.084544E-06	9.3338995E-06	1.3508625E-05	1.8545472E-05	3.264757E-05	5.3963788E-05	8.732278E-05	0.0001581171	0.0003011287	0.00073787355	0.0019657412	0.0054500173	0.021806885	0.21155025	3.6147993	4195.486	15901.258	3316.8406	5.605573	0.10707329	0.01967826	0.0038326357	0.0013082332	0.00049886026	0.00019483967	9.989084E-05	5.251384E-05	2.63949E-05	1.5597709E-05	9.733128E-06	5.920619E-06	3.853838E-06	2.491523E-06	1.7825903E-06	1.1275388E-06	8.493292E-07	5.9850066E-07	4.5537965E-07	3.5678283E-07	2.3505766E-07	2.0550344E-07	1.5664E-07	1.2389293E-07	1.1427874E-07	7.268003E-08	3.310105E-06	1.0966539E-06	7.158812E-08	7.665276E-08	6.5126855E-08	2.7685022E-08	3.5163602E-08	5.9464114E-08	5.9436367E-08	2.9172924E-08	3.7772345E-08	3.8415568E-08	3.348271E-08	3.2523342E-08	3.0989124E-08	1.1815141E-08	1.7247373E-08	3.1296576E-08	4.999937E-07	1.4100631E-06	4.1259387E-08	4.8900755E-08	2.38466E-08	9.69298E-09	7.56492E-09	6.9613165E-08	2.9061312E-08	2.5731335E-08	4.2397183E-08	4.8738844E-08	6.732925E-08	3.7311942E-08	4.6348083E-07	2.6553337E-07	3.8763563E-08	5.505801E-08	6.8032406E-08	3.5785472E-08	2.9134082E-08	4.316592E-08	4.290054E-08	3.5389085E-08	8.718298E-08	3.4903508E-07	1.1020412E-07	3.5626837E-08	4.874491E-08	8.4788084E-08	7.4509046E-08	6.480652E-08	4.0194852E-08	6.701896E-08	2.5944985E-07	5.814217E-08	1.025931E-07	5.2240896E-08	8.194548E-08	4.5779952E-08	1.3334177E-07	2.9537188E-07	1.8489774E-07	8.89447E-08	9.9136024E-08	7.72032E-08	8.4916294E-08	8.2357026E-08	1.6814452E-07	1.0640444E-07	3.2715057E-08	6.266038E-08	7.953954E-08	4.4231165E-08	1.678272E-07	7.835074E-08	5.5229137E-08	
1.60465E-06	2.200554E-06	1.9735974E-06	2.3118694E-06	2.747673E-06	3.3028568E-06	4.2310185E-06	5.3431186E-06	6.610684E-06	9.528345E-06	1.3611042E-05	1.905089E-05	3.227843E-05	5.455369E-05	8.7529465E-05	0.00015806872	0.00030107045	0.0007401886	0.0019626368	0.0054643652	0.02177901	0.21153174	3.6152978	4195.4766	15901.242	3316.834	5.605376	0.10710184	0.019676417	0.003828487	0.0013073897	0.0004984351	0.00019506719	9.9944475E-05	5.2471678E-05	2.62486E-05	1.5921893E-05	9.379479E-06	6.024024E-06	3.7882614E-06	2.5854536E-06	1.6237051E-06	1.2096082E-06	8.3153384E-07	5.804424E-07	4.9611083E-07	3.3061647E-07	2.6908907E-07	1.9067883E-07	1.6643463E-07	1.3581949E-07	8.734669E-08	4.5281926E-08	2.9006692E-06	1.0202174E-06	5.7068597E-08	1.2689415E-07	5.951428E-08	2.7126202E-08	2.67689E-08	5.9442538E-08	5.4842655E-08	2.6973002E-08	5.6610368E-08	4.41349E-08	3.0083907E-08	2.7464102E-08	3.7972175E-08	1.0525544E-08	2.2311253E-08	4.9076146E-08	4.804963E-07	1.5004418E-06	4.4994554E-08	3.9549043E-08	3.102405E-08	8.970418E-09	5.7500653E-09	1.05479785E-07	4.11091E-08	2.5813403E-08	4.3455774E-08	4.9137462E-08	4.7561663E-08	3.2693077E-08	3.9679472E-07	2.0798542E-07	3.1595317E-08	7.9345874E-08	9.3832114E-08	1.8663453E-08	2.749734E-08	5.1153183E-08	5.7136045E-08	3.8917477E-08	4.889097E-08	3.8463355E-07	8.492367E-08	2.9279398E-08	7.034797E-08	9.0393364E-08	8.0910496E-08	6.558532E-08	5.7014798E-08	6.1543346E-08	2.433253E-07	4.13307E-08	8.302924E-08	5.8844783E-08	1.0237318E-07	3.678219E-08	1.3187046E-07	2.2139132E-07	1.912125E-07	9.237559E-08	9.736049E-08	5.622394E-08	8.162223E-08	9.215128E-08	1.8757422E-07	1.96156E-07	4.1384915E-08	6.3513625E-08	1.4132081E-07	3.5577848E-08	1.3111573E-07	7.374955E-08	7.336617E-08	
